path,expected_label,gmm_label,kmeans_label
/content/Processed/9/00009_00002_00019.png,9,38,0
/content/Processed/9/00009_00001_00003.png,9,33,31
/content/Processed/9/00009_00037_00015.png,9,25,9
/content/Processed/9/00009_00016_00001.png,9,34,22
/content/Processed/9/00009_00015_00026.png,9,34,22
/content/Processed/9/00009_00002_00022.png,9,38,0
/content/Processed/9/00009_00015_00025.png,9,34,22
/content/Processed/9/00009_00011_00004.png,9,11,31
/content/Processed/9/00009_00006_00010.png,9,4,13
/content/Processed/9/00009_00037_00024.png,9,34,9
/content/Processed/9/00009_00035_00003.png,9,25,27
/content/Processed/9/00009_00020_00005.png,9,25,2
/content/Processed/9/00009_00043_00010.png,9,4,37
/content/Processed/9/00009_00039_00000.png,9,1,29
/content/Processed/9/00009_00015_00015.png,9,34,22
/content/Processed/9/00009_00019_00024.png,9,12,13
/content/Processed/9/00009_00010_00012.png,9,38,0
/content/Processed/9/00009_00017_00009.png,9,1,21
/content/Processed/9/00009_00003_00018.png,9,0,2
/content/Processed/9/00009_00037_00002.png,9,25,28
/content/Processed/9/00009_00048_00022.png,9,1,9
/content/Processed/9/00009_00004_00008.png,9,0,37
/content/Processed/9/00009_00025_00028.png,9,8,20
/content/Processed/9/00009_00022_00020.png,9,34,13
/content/Processed/9/00009_00031_00026.png,9,34,21
/content/Processed/9/00009_00014_00014.png,9,34,22
/content/Processed/9/00009_00042_00016.png,9,25,5
/content/Processed/9/00009_00029_00001.png,9,25,18
/content/Processed/9/00009_00012_00026.png,9,12,34
/content/Processed/9/00009_00008_00017.png,9,12,37
/content/Processed/9/00009_00046_00021.png,9,8,9
/content/Processed/9/00009_00040_00021.png,9,1,29
/content/Processed/9/00009_00023_00025.png,9,12,2
/content/Processed/9/00009_00040_00007.png,9,1,29
/content/Processed/9/00009_00026_00005.png,9,12,19
/content/Processed/9/00009_00011_00020.png,9,12,27
/content/Processed/9/00009_00039_00010.png,9,1,29
/content/Processed/9/00009_00017_00004.png,9,39,9
/content/Processed/9/00009_00031_00004.png,9,6,37
/content/Processed/9/00009_00025_00026.png,9,34,20
/content/Processed/9/00009_00022_00010.png,9,4,13
/content/Processed/9/00009_00031_00003.png,9,6,37
/content/Processed/9/00009_00018_00004.png,9,6,21
/content/Processed/9/00009_00004_00027.png,9,12,34
/content/Processed/9/00009_00001_00008.png,9,33,31
/content/Processed/9/00009_00018_00000.png,9,6,21
/content/Processed/9/00009_00039_00006.png,9,1,29
/content/Processed/9/00009_00042_00024.png,9,12,3
/content/Processed/9/00009_00009_00024.png,9,34,22
/content/Processed/9/00009_00006_00029.png,9,34,13
/content/Processed/9/00009_00010_00002.png,9,38,23
/content/Processed/9/00009_00017_00026.png,9,12,34
/content/Processed/9/00009_00000_00015.png,9,1,29
/content/Processed/9/00009_00025_00025.png,9,8,20
/content/Processed/9/00009_00003_00025.png,9,12,2
/content/Processed/9/00009_00007_00003.png,9,26,6
/content/Processed/9/00009_00036_00004.png,9,0,21
/content/Processed/9/00009_00040_00009.png,9,1,29
/content/Processed/9/00009_00018_00019.png,9,34,21
/content/Processed/9/00009_00009_00016.png,9,39,21
/content/Processed/9/00009_00032_00011.png,9,34,21
/content/Processed/9/00009_00040_00013.png,9,1,29
/content/Processed/9/00009_00028_00001.png,9,12,19
/content/Processed/9/00009_00002_00004.png,9,38,0
/content/Processed/9/00009_00019_00023.png,9,12,13
/content/Processed/9/00009_00032_00001.png,9,6,13
/content/Processed/9/00009_00041_00010.png,9,25,37
/content/Processed/9/00009_00032_00024.png,9,34,22
/content/Processed/9/00009_00024_00025.png,9,8,20
/content/Processed/9/00009_00036_00002.png,9,0,21
/content/Processed/9/00009_00002_00017.png,9,38,0
/content/Processed/9/00009_00012_00025.png,9,12,2
/content/Processed/9/00009_00019_00005.png,9,4,13
/content/Processed/9/00009_00005_00028.png,9,12,9
/content/Processed/9/00009_00017_00000.png,9,39,9
/content/Processed/9/00009_00000_00003.png,9,0,9
/content/Processed/9/00009_00013_00025.png,9,12,20
/content/Processed/9/00009_00033_00010.png,9,0,21
/content/Processed/9/00009_00043_00028.png,9,12,34
/content/Processed/9/00009_00025_00003.png,9,4,13
/content/Processed/9/00009_00042_00010.png,9,0,28
/content/Processed/9/00009_00001_00021.png,9,14,40
/content/Processed/9/00009_00025_00015.png,9,4,13
/content/Processed/9/00009_00015_00028.png,9,34,22
/content/Processed/9/00009_00048_00013.png,9,15,21
/content/Processed/9/00009_00008_00003.png,9,6,37
/content/Processed/9/00009_00020_00026.png,9,25,18
/content/Processed/9/00009_00018_00016.png,9,34,21
/content/Processed/9/00009_00025_00005.png,9,4,13
/content/Processed/9/00009_00017_00013.png,9,1,29
/content/Processed/9/00009_00001_00027.png,9,12,24
/content/Processed/9/00009_00034_00021.png,9,34,22
/content/Processed/9/00009_00030_00021.png,9,12,39
/content/Processed/9/00009_00013_00010.png,9,1,22
/content/Processed/9/00009_00044_00010.png,9,4,37
/content/Processed/9/00009_00006_00026.png,9,34,13
/content/Processed/9/00009_00037_00005.png,9,25,19
/content/Processed/9/00009_00035_00010.png,9,25,26
/content/Processed/9/00009_00029_00007.png,9,26,6
/content/Processed/9/00009_00008_00020.png,9,0,37
/content/Processed/9/00009_00005_00017.png,9,0,21
/content/Processed/9/00009_00020_00011.png,9,25,2
/content/Processed/9/00009_00008_00023.png,9,12,22
/content/Processed/9/00009_00040_00003.png,9,1,29
/content/Processed/9/00009_00043_00000.png,9,4,13
/content/Processed/9/00009_00029_00022.png,9,12,39
/content/Processed/9/00009_00007_00000.png,9,26,6
/content/Processed/9/00009_00043_00005.png,9,4,26
/content/Processed/9/00009_00011_00012.png,9,25,27
/content/Processed/9/00009_00010_00026.png,9,38,0
/content/Processed/9/00009_00032_00017.png,9,34,22
/content/Processed/9/00009_00019_00000.png,9,4,13
/content/Processed/9/00009_00012_00007.png,9,25,2
/content/Processed/9/00009_00015_00001.png,9,34,22
/content/Processed/9/00009_00047_00021.png,9,0,6
/content/Processed/9/00009_00028_00014.png,9,12,24
/content/Processed/9/00009_00009_00019.png,9,34,21
/content/Processed/9/00009_00030_00029.png,9,12,24
/content/Processed/9/00009_00016_00020.png,9,1,29
/content/Processed/9/00009_00048_00005.png,9,15,21
/content/Processed/9/00009_00008_00027.png,9,12,18
/content/Processed/9/00009_00024_00005.png,9,4,13
/content/Processed/9/00009_00041_00025.png,9,12,9
/content/Processed/9/00009_00003_00012.png,9,15,21
/content/Processed/20/00020_00004_00012.png,20,41,15
/content/Processed/20/00020_00008_00018.png,20,41,38
/content/Processed/20/00020_00009_00021.png,20,41,1
/content/Processed/20/00020_00000_00011.png,20,9,29
/content/Processed/20/00020_00000_00015.png,20,9,29
/content/Processed/20/00020_00002_00029.png,20,7,8
/content/Processed/20/00020_00011_00005.png,20,28,5
/content/Processed/20/00020_00004_00027.png,20,41,9
/content/Processed/20/00020_00000_00018.png,20,9,42
/content/Processed/20/00020_00001_00025.png,20,9,25
/content/Processed/20/00020_00008_00017.png,20,41,38
/content/Processed/20/00020_00010_00028.png,20,22,10
/content/Processed/20/00020_00000_00005.png,20,24,29
/content/Processed/20/00020_00001_00027.png,20,9,25
/content/Processed/20/00020_00003_00012.png,20,7,8
/content/Processed/20/00020_00004_00028.png,20,41,5
/content/Processed/20/00020_00006_00012.png,20,9,25
/content/Processed/20/00020_00010_00006.png,20,9,42
/content/Processed/20/00020_00001_00015.png,20,9,25
/content/Processed/20/00020_00007_00012.png,20,41,8
/content/Processed/20/00020_00007_00009.png,20,41,8
/content/Processed/20/00020_00007_00005.png,20,11,8
/content/Processed/20/00020_00004_00016.png,20,41,9
/content/Processed/20/00020_00010_00005.png,20,9,5
/content/Processed/20/00020_00002_00014.png,20,7,8
/content/Processed/20/00020_00010_00012.png,20,41,26
/content/Processed/20/00020_00001_00026.png,20,9,25
/content/Processed/20/00020_00006_00009.png,20,9,10
/content/Processed/20/00020_00009_00024.png,20,41,28
/content/Processed/20/00020_00007_00026.png,20,40,12
/content/Processed/20/00020_00000_00007.png,20,41,29
/content/Processed/20/00020_00010_00025.png,20,22,10
/content/Processed/20/00020_00006_00021.png,20,13,25
/content/Processed/20/00020_00001_00003.png,20,9,25
/content/Processed/20/00020_00008_00014.png,20,41,25
/content/Processed/20/00020_00003_00016.png,20,7,8
/content/Processed/20/00020_00011_00009.png,20,13,19
/content/Processed/20/00020_00008_00004.png,20,41,15
/content/Processed/20/00020_00002_00002.png,20,41,1
/content/Processed/20/00020_00009_00022.png,20,41,1
/content/Processed/20/00020_00004_00014.png,20,41,1
/content/Processed/20/00020_00008_00019.png,20,41,25
/content/Processed/20/00020_00002_00019.png,20,7,8
/content/Processed/20/00020_00004_00026.png,20,41,5
/content/Processed/20/00020_00001_00017.png,20,9,25
/content/Processed/20/00020_00004_00011.png,20,41,15
/content/Processed/20/00020_00011_00011.png,20,22,10
/content/Processed/20/00020_00008_00024.png,20,41,17
/content/Processed/20/00020_00003_00001.png,20,7,8
/content/Processed/20/00020_00003_00022.png,20,7,8
/content/Processed/20/00020_00001_00011.png,20,9,25
/content/Processed/20/00020_00002_00016.png,20,7,8
/content/Processed/20/00020_00008_00007.png,20,41,15
/content/Processed/20/00020_00007_00011.png,20,11,8
/content/Processed/20/00020_00001_00020.png,20,9,25
/content/Processed/20/00020_00006_00013.png,20,9,25
/content/Processed/20/00020_00009_00006.png,20,41,26
/content/Processed/20/00020_00001_00000.png,20,9,25
/content/Processed/20/00020_00011_00028.png,20,22,5
/content/Processed/20/00020_00002_00026.png,20,7,8
/content/Processed/20/00020_00010_00021.png,20,22,10
/content/Processed/20/00020_00004_00002.png,20,41,6
/content/Processed/20/00020_00006_00025.png,20,13,5
/content/Processed/20/00020_00007_00006.png,20,41,8
/content/Processed/20/00020_00009_00000.png,20,41,26
/content/Processed/20/00020_00002_00003.png,20,7,1
/content/Processed/20/00020_00002_00025.png,20,7,8
/content/Processed/20/00020_00005_00026.png,20,22,10
/content/Processed/20/00020_00007_00001.png,20,13,8
/content/Processed/20/00020_00003_00015.png,20,7,8
/content/Processed/20/00020_00002_00018.png,20,7,8
/content/Processed/20/00020_00004_00000.png,20,41,6
/content/Processed/20/00020_00008_00005.png,20,41,15
/content/Processed/20/00020_00005_00001.png,20,41,25
/content/Processed/20/00020_00002_00027.png,20,7,8
/content/Processed/20/00020_00010_00022.png,20,22,10
/content/Processed/20/00020_00010_00002.png,20,41,19
/content/Processed/20/00020_00001_00013.png,20,9,25
/content/Processed/20/00020_00003_00007.png,20,7,8
/content/Processed/20/00020_00001_00028.png,20,9,25
/content/Processed/20/00020_00005_00014.png,20,9,25
/content/Processed/20/00020_00002_00012.png,20,7,8
/content/Processed/20/00020_00004_00010.png,20,41,15
/content/Processed/20/00020_00003_00014.png,20,7,8
/content/Processed/20/00020_00009_00012.png,20,41,26
/content/Processed/20/00020_00011_00014.png,20,9,42
/content/Processed/20/00020_00001_00010.png,20,9,25
/content/Processed/20/00020_00006_00017.png,20,13,25
/content/Processed/20/00020_00011_00003.png,20,13,5
/content/Processed/20/00020_00006_00007.png,20,41,5
/content/Processed/20/00020_00009_00010.png,20,41,26
/content/Processed/20/00020_00004_00008.png,20,41,6
/content/Processed/20/00020_00005_00018.png,20,9,25
/content/Processed/20/00020_00011_00029.png,20,28,26
/content/Processed/20/00020_00006_00002.png,20,9,25
/content/Processed/20/00020_00010_00008.png,20,9,42
/content/Processed/20/00020_00000_00027.png,20,22,10
/content/Processed/20/00020_00007_00027.png,20,40,12
/content/Processed/20/00020_00011_00012.png,20,9,42
/content/Processed/20/00020_00005_00009.png,20,9,25
/content/Processed/20/00020_00008_00016.png,20,41,25
/content/Processed/20/00020_00010_00019.png,20,22,10
/content/Processed/20/00020_00006_00006.png,20,41,10
/content/Processed/20/00020_00007_00000.png,20,13,8
/content/Processed/20/00020_00010_00001.png,20,41,19
/content/Processed/20/00020_00004_00013.png,20,41,1
/content/Processed/20/00020_00005_00002.png,20,11,2
/content/Processed/20/00020_00007_00007.png,20,41,8
/content/Processed/20/00020_00007_00003.png,20,11,8
/content/Processed/20/00020_00004_00021.png,20,41,18
/content/Processed/20/00020_00004_00019.png,20,41,26
/content/Processed/20/00020_00001_00008.png,20,9,25
/content/Processed/20/00020_00011_00017.png,20,22,10
/content/Processed/20/00020_00011_00010.png,20,41,18
/content/Processed/20/00020_00007_00015.png,20,28,8
/content/Processed/20/00020_00006_00008.png,20,9,5
/content/Processed/20/00020_00002_00001.png,20,41,1
/content/Processed/20/00020_00002_00007.png,20,7,1
/content/Processed/20/00020_00002_00021.png,20,7,8
/content/Processed/20/00020_00011_00021.png,20,28,10
/content/Processed/20/00020_00011_00023.png,20,13,27
/content/Processed/20/00020_00010_00020.png,20,22,42
/content/Processed/20/00020_00007_00013.png,20,28,8
/content/Processed/20/00020_00008_00026.png,20,41,13
/content/Processed/20/00020_00011_00027.png,20,13,19
/content/Processed/20/00020_00005_00027.png,20,22,10
/content/Processed/20/00020_00010_00003.png,20,41,19
/content/Processed/20/00020_00000_00029.png,20,28,10
/content/Processed/20/00020_00007_00029.png,20,40,12
/content/Processed/20/00020_00001_00014.png,20,9,25
/content/Processed/20/00020_00010_00017.png,20,22,10
/content/Processed/20/00020_00010_00009.png,20,41,42
/content/Processed/20/00020_00001_00005.png,20,9,25
/content/Processed/20/00020_00007_00019.png,20,40,12
/content/Processed/20/00020_00008_00008.png,20,41,15
/content/Processed/20/00020_00005_00017.png,20,9,25
/content/Processed/20/00020_00007_00020.png,20,40,12
/content/Processed/20/00020_00010_00027.png,20,22,10
/content/Processed/20/00020_00009_00018.png,20,41,26
/content/Processed/20/00020_00003_00002.png,20,7,8
/content/Processed/20/00020_00008_00012.png,20,41,15
/content/Processed/20/00020_00009_00004.png,20,41,26
/content/Processed/20/00020_00008_00002.png,20,41,15
/content/Processed/20/00020_00003_00018.png,20,7,8
/content/Processed/20/00020_00003_00019.png,20,7,8
/content/Processed/20/00020_00006_00024.png,20,13,5
/content/Processed/20/00020_00011_00007.png,20,28,19
/content/Processed/20/00020_00005_00000.png,20,41,26
/content/Processed/20/00020_00006_00022.png,20,13,25
/content/Processed/20/00020_00003_00003.png,20,7,8
/content/Processed/20/00020_00008_00022.png,20,41,25
/content/Processed/20/00020_00011_00026.png,20,13,5
/content/Processed/20/00020_00007_00004.png,20,11,8
/content/Processed/20/00020_00009_00011.png,20,41,26
/content/Processed/20/00020_00000_00023.png,20,22,42
/content/Processed/20/00020_00010_00007.png,20,9,42
/content/Processed/20/00020_00002_00028.png,20,7,8
/content/Processed/20/00020_00002_00009.png,20,7,1
/content/Processed/20/00020_00003_00013.png,20,7,8
/content/Processed/20/00020_00010_00023.png,20,22,10
/content/Processed/20/00020_00001_00018.png,20,9,25
/content/Processed/20/00020_00011_00016.png,20,9,42
/content/Processed/20/00020_00007_00023.png,20,28,12
/content/Processed/20/00020_00001_00024.png,20,9,25
/content/Processed/20/00020_00007_00010.png,20,11,8
/content/Processed/20/00020_00000_00016.png,20,9,25
/content/Processed/20/00020_00000_00003.png,20,24,29
/content/Processed/20/00020_00004_00018.png,20,41,15
/content/Processed/20/00020_00008_00003.png,20,41,15
/content/Processed/20/00020_00005_00004.png,20,9,10
/content/Processed/20/00020_00001_00004.png,20,9,25
/content/Processed/20/00020_00008_00001.png,20,41,15
/content/Processed/20/00020_00008_00028.png,20,41,26
/content/Processed/20/00020_00010_00000.png,20,41,19
/content/Processed/20/00020_00009_00017.png,20,41,26
/content/Processed/20/00020_00000_00013.png,20,9,29
/content/Processed/20/00020_00008_00015.png,20,41,29
/content/Processed/20/00020_00009_00029.png,20,28,8
/content/Processed/20/00020_00006_00011.png,20,9,25
/content/Processed/20/00020_00005_00028.png,20,22,10
/content/Processed/20/00020_00003_00020.png,20,7,8
/content/Processed/20/00020_00000_00010.png,20,9,29
/content/Processed/20/00020_00001_00019.png,20,9,25
/content/Processed/20/00020_00006_00005.png,20,9,9
/content/Processed/20/00020_00002_00006.png,20,7,1
/content/Processed/20/00020_00003_00021.png,20,7,8
/content/Processed/20/00020_00001_00021.png,20,9,25
/content/Processed/20/00020_00007_00014.png,20,28,8
/content/Processed/20/00020_00006_00020.png,20,13,25
/content/Processed/20/00020_00003_00029.png,20,7,8
/content/Processed/20/00020_00000_00019.png,20,9,42
/content/Processed/20/00020_00011_00024.png,20,13,27
/content/Processed/20/00020_00009_00003.png,20,41,26
/content/Processed/20/00020_00002_00008.png,20,7,1
/content/Processed/20/00020_00004_00020.png,20,41,17
/content/Processed/20/00020_00005_00008.png,20,9,25
/content/Processed/20/00020_00004_00025.png,20,41,18
/content/Processed/20/00020_00006_00016.png,20,9,10
/content/Processed/20/00020_00009_00016.png,20,41,18
/content/Processed/20/00020_00011_00015.png,20,22,42
/content/Processed/20/00020_00010_00015.png,20,22,10
/content/Processed/20/00020_00009_00020.png,20,41,1
/content/Processed/20/00020_00008_00011.png,20,41,29
/content/Processed/20/00020_00006_00001.png,20,13,25
/content/Processed/20/00020_00004_00015.png,20,41,32
/content/Processed/20/00020_00004_00024.png,20,41,9
/content/Processed/20/00020_00003_00009.png,20,7,8
/content/Processed/20/00020_00003_00024.png,20,7,8
/content/Processed/20/00020_00009_00028.png,20,28,8
/content/Processed/20/00020_00001_00029.png,20,9,25
/content/Processed/20/00020_00000_00009.png,20,41,29
/content/Processed/20/00020_00002_00023.png,20,7,8
/content/Processed/20/00020_00008_00010.png,20,41,15
/content/Processed/20/00020_00003_00026.png,20,7,8
/content/Processed/20/00020_00000_00020.png,20,9,42
/content/Processed/20/00020_00007_00017.png,20,41,8
/content/Processed/20/00020_00004_00022.png,20,41,18
/content/Processed/20/00020_00003_00017.png,20,7,8
/content/Processed/20/00020_00005_00029.png,20,22,25
/content/Processed/20/00020_00001_00007.png,20,9,25
/content/Processed/20/00020_00001_00002.png,20,9,25
/content/Processed/20/00020_00005_00005.png,20,9,10
/content/Processed/20/00020_00001_00001.png,20,9,25
/content/Processed/20/00020_00007_00018.png,20,28,8
/content/Processed/20/00020_00003_00025.png,20,7,8
/content/Processed/20/00020_00000_00002.png,20,11,29
/content/Processed/20/00020_00009_00025.png,20,41,33
/content/Processed/20/00020_00009_00007.png,20,41,26
/content/Processed/20/00020_00009_00023.png,20,28,33
/content/Processed/20/00020_00002_00000.png,20,41,1
/content/Processed/20/00020_00000_00025.png,20,22,42
/content/Processed/20/00020_00006_00000.png,20,9,25
/content/Processed/20/00020_00009_00026.png,20,41,1
/content/Processed/20/00020_00000_00026.png,20,22,10
/content/Processed/20/00020_00007_00025.png,20,28,12
/content/Processed/20/00020_00008_00025.png,20,41,18
/content/Processed/20/00020_00003_00028.png,20,7,8
/content/Processed/20/00020_00004_00003.png,20,41,6
/content/Processed/20/00020_00000_00000.png,20,11,29
/content/Processed/20/00020_00006_00018.png,20,13,25
/content/Processed/20/00020_00000_00014.png,20,9,29
/content/Processed/20/00020_00002_00013.png,20,7,8
/content/Processed/20/00020_00004_00007.png,20,41,6
/content/Processed/20/00020_00003_00010.png,20,7,8
/content/Processed/20/00020_00009_00015.png,20,41,26
/content/Processed/20/00020_00006_00014.png,20,9,25
/content/Processed/20/00020_00011_00008.png,20,28,19
/content/Processed/20/00020_00006_00003.png,20,9,25
/content/Processed/20/00020_00006_00027.png,20,22,10
/content/Processed/20/00020_00007_00008.png,20,41,8
/content/Processed/20/00020_00010_00010.png,20,22,42
/content/Processed/20/00020_00011_00001.png,20,28,31
/content/Processed/20/00020_00003_00004.png,20,7,8
/content/Processed/20/00020_00006_00015.png,20,9,25
/content/Processed/20/00020_00011_00002.png,20,11,31
/content/Processed/20/00020_00004_00009.png,20,41,17
/content/Processed/20/00020_00000_00028.png,20,22,42
/content/Processed/20/00020_00010_00016.png,20,22,10
/content/Processed/20/00020_00009_00002.png,20,41,26
/content/Processed/20/00020_00004_00023.png,20,41,5
/content/Processed/20/00020_00001_00006.png,20,9,25
/content/Processed/20/00020_00002_00020.png,20,7,8
/content/Processed/20/00020_00011_00020.png,20,22,10
/content/Processed/20/00020_00001_00023.png,20,9,25
/content/Processed/20/00020_00003_00023.png,20,7,8
/content/Processed/20/00020_00011_00019.png,20,22,42
/content/Processed/20/00020_00003_00027.png,20,7,8
/content/Processed/20/00020_00008_00006.png,20,41,15
/content/Processed/20/00020_00008_00029.png,20,41,26
/content/Processed/20/00020_00003_00008.png,20,7,8
/content/Processed/20/00020_00001_00016.png,20,9,25
/content/Processed/20/00020_00005_00015.png,20,9,25
/content/Processed/20/00020_00006_00028.png,20,41,5
/content/Processed/20/00020_00008_00023.png,20,41,17
/content/Processed/20/00020_00001_00022.png,20,9,25
/content/Processed/20/00020_00009_00008.png,20,41,26
/content/Processed/20/00020_00008_00013.png,20,15,29
/content/Processed/20/00020_00010_00024.png,20,22,10
/content/Processed/20/00020_00002_00005.png,20,7,1
/content/Processed/20/00020_00007_00024.png,20,28,8
/content/Processed/20/00020_00009_00019.png,20,41,26
/content/Processed/20/00020_00002_00017.png,20,7,8
/content/Processed/20/00020_00006_00010.png,20,9,10
/content/Processed/20/00020_00001_00012.png,20,9,25
/content/Processed/20/00020_00008_00009.png,20,41,15
/content/Processed/20/00020_00005_00016.png,20,9,25
/content/Processed/20/00020_00006_00004.png,20,11,9
/content/Processed/20/00020_00007_00028.png,20,40,12
/content/Processed/20/00020_00005_00013.png,20,9,25
/content/Processed/20/00020_00000_00024.png,20,22,42
/content/Processed/20/00020_00007_00022.png,20,28,8
/content/Processed/20/00020_00009_00027.png,20,41,1
/content/Processed/20/00020_00009_00013.png,20,41,26
/content/Processed/20/00020_00000_00017.png,20,9,42
/content/Processed/20/00020_00005_00011.png,20,9,25
/content/Processed/20/00020_00001_00009.png,20,9,25
/content/Processed/20/00020_00000_00006.png,20,24,29
/content/Processed/20/00020_00007_00021.png,20,28,8
/content/Processed/20/00020_00008_00027.png,20,41,26
/content/Processed/20/00020_00010_00013.png,20,41,26
/content/Processed/20/00020_00005_00021.png,20,9,10
/content/Processed/20/00020_00004_00006.png,20,41,6
/content/Processed/20/00020_00005_00003.png,20,41,25
/content/Processed/20/00020_00010_00011.png,20,41,26
/content/Processed/20/00020_00011_00000.png,20,28,19
/content/Processed/20/00020_00009_00009.png,20,41,26
/content/Processed/20/00020_00005_00023.png,20,9,10
/content/Processed/20/00020_00005_00007.png,20,9,42
/content/Processed/20/00020_00006_00026.png,20,22,10
/content/Processed/20/00020_00010_00029.png,20,22,10
/content/Processed/20/00020_00002_00024.png,20,7,8
/content/Processed/20/00020_00006_00019.png,20,9,25
/content/Processed/20/00020_00000_00022.png,20,22,42
/content/Processed/20/00020_00004_00001.png,20,41,6
/content/Processed/20/00020_00005_00025.png,20,9,25
/content/Processed/20/00020_00011_00013.png,20,22,42
/content/Processed/20/00020_00003_00006.png,20,7,8
/content/Processed/20/00020_00008_00000.png,20,11,15
/content/Processed/20/00020_00011_00004.png,20,13,5
/content/Processed/20/00020_00011_00025.png,20,13,5
/content/Processed/20/00020_00011_00006.png,20,13,19
/content/Processed/20/00020_00000_00001.png,20,24,2
/content/Processed/20/00020_00005_00019.png,20,9,25
/content/Processed/20/00020_00005_00012.png,20,9,42
/content/Processed/20/00020_00004_00029.png,20,41,18
/content/Processed/20/00020_00009_00014.png,20,41,26
/content/Processed/20/00020_00011_00018.png,20,22,42
/content/Processed/20/00020_00004_00005.png,20,41,6
/content/Processed/20/00020_00002_00004.png,20,7,1
/content/Processed/20/00020_00000_00021.png,20,9,42
/content/Processed/20/00020_00008_00020.png,20,41,26
/content/Processed/20/00020_00007_00002.png,20,11,8
/content/Processed/20/00020_00007_00016.png,20,28,8
/content/Processed/20/00020_00006_00023.png,20,13,5
/content/Processed/20/00020_00000_00012.png,20,9,29
/content/Processed/20/00020_00009_00005.png,20,41,26
/content/Processed/20/00020_00010_00026.png,20,22,10
/content/Processed/20/00020_00002_00022.png,20,7,8
/content/Processed/20/00020_00002_00011.png,20,7,8
/content/Processed/20/00020_00006_00029.png,20,22,10
/content/Processed/20/00020_00000_00004.png,20,24,29
/content/Processed/20/00020_00005_00010.png,20,9,25
/content/Processed/20/00020_00004_00017.png,20,41,28
/content/Processed/20/00020_00004_00004.png,20,41,6
/content/Processed/20/00020_00008_00021.png,20,41,38
/content/Processed/20/00020_00002_00010.png,20,7,8
/content/Processed/20/00020_00003_00005.png,20,7,8
/content/Processed/20/00020_00000_00008.png,20,41,25
/content/Processed/20/00020_00003_00011.png,20,7,8
/content/Processed/20/00020_00010_00014.png,20,22,26
/content/Processed/20/00020_00005_00022.png,20,9,10
/content/Processed/20/00020_00010_00004.png,20,13,5
/content/Processed/20/00020_00005_00006.png,20,9,42
/content/Processed/20/00020_00002_00015.png,20,7,8
/content/Processed/20/00020_00003_00000.png,20,7,8
/content/Processed/20/00020_00009_00001.png,20,41,26
/content/Processed/20/00020_00011_00022.png,20,22,25
/content/Processed/20/00020_00005_00024.png,20,22,25
/content/Processed/20/00020_00010_00018.png,20,22,10
/content/Processed/20/00020_00005_00020.png,20,9,25
/content/Processed/42/00042_00000_00029.png,42,20,7
/content/Processed/42/00042_00000_00003.png,42,20,7
/content/Processed/42/00042_00007_00018.png,42,20,7
/content/Processed/42/00042_00005_00000.png,42,24,21
/content/Processed/42/00042_00001_00014.png,42,20,7
/content/Processed/42/00042_00006_00001.png,42,24,9
/content/Processed/42/00042_00001_00022.png,42,20,7
/content/Processed/42/00042_00007_00006.png,42,24,37
/content/Processed/42/00042_00006_00009.png,42,24,9
/content/Processed/42/00042_00005_00022.png,42,20,7
/content/Processed/42/00042_00005_00021.png,42,20,7
/content/Processed/42/00042_00005_00010.png,42,20,7
/content/Processed/42/00042_00005_00011.png,42,24,21
/content/Processed/42/00042_00004_00006.png,42,24,31
/content/Processed/42/00042_00003_00010.png,42,18,35
/content/Processed/42/00042_00001_00009.png,42,24,37
/content/Processed/42/00042_00001_00020.png,42,20,7
/content/Processed/42/00042_00005_00025.png,42,20,7
/content/Processed/42/00042_00005_00014.png,42,20,41
/content/Processed/42/00042_00001_00025.png,42,20,7
/content/Processed/42/00042_00006_00017.png,42,24,7
/content/Processed/42/00042_00000_00024.png,42,20,7
/content/Processed/42/00042_00002_00020.png,42,20,7
/content/Processed/42/00042_00005_00017.png,42,24,7
/content/Processed/42/00042_00007_00025.png,42,20,7
/content/Processed/42/00042_00007_00023.png,42,20,7
/content/Processed/42/00042_00004_00023.png,42,20,7
/content/Processed/42/00042_00004_00027.png,42,20,7
/content/Processed/42/00042_00001_00028.png,42,20,7
/content/Processed/42/00042_00000_00001.png,42,20,7
/content/Processed/42/00042_00006_00004.png,42,24,9
/content/Processed/42/00042_00006_00028.png,42,20,7
/content/Processed/42/00042_00006_00014.png,42,24,2
/content/Processed/42/00042_00002_00028.png,42,20,7
/content/Processed/42/00042_00006_00020.png,42,20,7
/content/Processed/42/00042_00003_00020.png,42,33,35
/content/Processed/42/00042_00006_00008.png,42,24,2
/content/Processed/42/00042_00004_00013.png,42,20,7
/content/Processed/42/00042_00005_00015.png,42,20,7
/content/Processed/42/00042_00001_00004.png,42,24,9
/content/Processed/42/00042_00000_00011.png,42,20,41
/content/Processed/42/00042_00004_00028.png,42,20,7
/content/Processed/42/00042_00000_00025.png,42,20,7
/content/Processed/42/00042_00006_00002.png,42,24,9
/content/Processed/42/00042_00001_00003.png,42,24,37
/content/Processed/42/00042_00002_00015.png,42,24,41
/content/Processed/42/00042_00002_00023.png,42,20,7
/content/Processed/42/00042_00004_00011.png,42,24,29
/content/Processed/42/00042_00003_00026.png,42,18,24
/content/Processed/42/00042_00002_00013.png,42,24,41
/content/Processed/42/00042_00006_00022.png,42,20,7
/content/Processed/42/00042_00004_00016.png,42,20,7
/content/Processed/42/00042_00003_00015.png,42,18,35
